Trade #,Data,Hora,Direção,Contratos,PnL Bruto,Comissões,PnL Líquido
2509,2025-11-11,11:55:00,SHORT,0,-6.5,0.0,-6.5
2510,2025-11-11,12:19:00,SHORT,0,3.5,0.0,3.5
2511,2025-11-11,12:25:00,SHORT,0,-4.25,0.0,-4.25
2512,2025-11-11,12:29:00,SHORT,0,-8.75,0.0,-8.75
2513,2025-11-11,12:59:00,SHORT,0,-5.25,0.0,-5.25
2514,2025-11-11,13:01:00,SHORT,0,-2.25,0.0,-2.25
2515,2025-11-11,13:22:00,SHORT,0,15.0,0.0,15.0
2516,2025-11-11,13:42:00,SHORT,0,-13.75,0.0,-13.75
2517,2025-11-11,13:45:00,SHORT,0,-4.25,0.0,-4.25
2518,2025-11-11,13:49:00,SHORT,0,-9.0,0.0,-9.0
2519,2025-11-11,14:05:00,SHORT,0,-5.25,0.0,-5.25
2520,2025-11-11,14:12:00,SHORT,0,-2.25,0.0,-2.25
2521,2025-11-11,14:29:00,SHORT,0,5.0,0.0,5.0
2522,2025-11-11,14:39:00,SHORT,0,-7.75,0.0,-7.75
2523,2025-11-11,14:42:00,SHORT,0,-8.25,0.0,-8.25
2524,2025-11-11,14:49:00,SHORT,0,-10.25,0.0,-10.25
2525,2025-11-11,15:06:00,SHORT,0,-11.25,0.0,-11.25
2526,2025-11-11,15:28:00,SHORT,0,-17.25,0.0,-17.25
2527,2025-11-11,15:44:00,SHORT,0,-14.5,0.0,-14.5
2528,2025-11-11,15:47:00,SHORT,0,-10.0,0.0,-10.0
2529,2025-11-11,16:11:00,SHORT,0,-12.0,0.0,-12.0
2530,2025-11-11,16:29:00,SHORT,0,4.5,0.0,4.5
2531,2025-11-11,16:46:00,SHORT,0,-12.5,0.0,-12.5
2532,2025-11-11,16:52:00,SHORT,0,-7.5,0.0,-7.5
2533,2025-11-11,16:54:00,SHORT,0,-3.75,0.0,-3.75
2534,2025-11-11,16:57:00,SHORT,0,-10.25,0.0,-10.25
2535,2025-11-11,17:04:00,SHORT,0,-10.75,0.0,-10.75
2536,2025-11-11,17:27:00,SHORT,0,30.5,0.0,30.5
2537,2025-11-11,17:33:00,SHORT,0,-0.75,0.0,-0.75
2538,2025-11-11,17:41:00,SHORT,0,-8.5,0.0,-8.5
2539,2025-11-11,18:13:00,SHORT,0,56.5,0.0,56.5
2540,2025-11-11,18:17:00,SHORT,0,-10.5,0.0,-10.5
2541,2025-11-11,18:27:00,SHORT,0,-3.25,0.0,-3.25
2542,2025-11-11,18:31:00,SHORT,0,-6.5,0.0,-6.5
2543,2025-11-11,18:33:00,SHORT,0,-1.75,0.0,-1.75
2544,2025-11-11,19:03:00,SHORT,0,22.5,0.0,22.5
2545,2025-11-11,19:20:00,SHORT,0,-12.0,0.0,-12.0
2546,2025-11-11,19:34:00,SHORT,0,2.25,0.0,2.25
2547,2025-11-11,19:36:00,SHORT,0,-9.25,0.0,-9.25
2548,2025-11-11,19:40:00,SHORT,0,-3.25,0.0,-3.25
2549,2025-11-11,20:00:00,SHORT,0,-1.5,0.0,-1.5
2550,2025-11-11,20:04:00,SHORT,0,-1.75,0.0,-1.75
2551,2025-11-11,20:11:00,SHORT,0,-1.75,0.0,-1.75
2552,2025-11-11,20:18:00,SHORT,0,-5.5,0.0,-5.5
2553,2025-11-11,20:21:00,SHORT,0,-6.5,0.0,-6.5
2554,2025-11-11,20:36:00,SHORT,0,-2.5,0.0,-2.5
2555,2025-11-11,20:43:00,SHORT,0,-7.0,0.0,-7.0
2556,2025-11-11,20:48:00,SHORT,0,-5.75,0.0,-5.75
2557,2025-11-11,20:50:00,SHORT,0,-6.0,0.0,-6.0
2558,2025-11-11,20:57:00,SHORT,0,-26.25,0.0,-26.25
2559,2025-11-11,21:25:00,SHORT,0,10.25,0.0,10.25
2560,2025-11-11,21:51:00,SHORT,0,-5.25,0.0,-5.25
2561,2025-11-11,21:53:00,SHORT,0,-1.0,0.0,-1.0
2562,2025-11-11,21:57:00,SHORT,0,-6.0,0.0,-6.0
2563,2025-11-11,23:04:00,SHORT,0,-11.0,0.0,-11.0
2564,2025-11-11,23:06:00,SHORT,0,-4.25,0.0,-4.25
2565,2025-11-11,23:54:00,SHORT,0,6.25,0.0,6.25
2566,2025-11-11,23:56:00,SHORT,0,-0.75,0.0,-0.75
2567,2025-11-11,23:59:00,SHORT,0,0.25,0.0,0.25
2568,2025-11-12,00:07:00,SHORT,0,-5.0,0.0,-5.0
2569,2025-11-12,00:11:00,SHORT,0,-4.5,0.0,-4.5
2570,2025-11-12,00:16:00,SHORT,0,-5.25,0.0,-5.25
2571,2025-11-12,00:22:00,SHORT,0,-4.5,0.0,-4.5
2572,2025-11-12,00:56:00,SHORT,0,15.0,0.0,15.0
2573,2025-11-12,01:00:00,SHORT,0,-0.75,0.0,-0.75
2574,2025-11-12,01:25:00,SHORT,0,16.25,0.0,16.25
2575,2025-11-12,01:30:00,SHORT,0,-6.5,0.0,-6.5
2576,2025-11-12,01:41:00,SHORT,0,-8.5,0.0,-8.5
2577,2025-11-12,02:27:00,SHORT,0,41.25,0.0,41.25
2578,2025-11-12,02:32:00,SHORT,0,-5.25,0.0,-5.25
2579,2025-11-12,03:08:00,SHORT,0,-10.0,0.0,-10.0
2580,2025-11-12,03:30:00,SHORT,0,-3.75,0.0,-3.75
2581,2025-11-12,03:35:00,SHORT,0,-6.0,0.0,-6.0
2582,2025-11-12,04:00:00,SHORT,0,8.25,0.0,8.25
2583,2025-11-12,04:23:00,SHORT,0,-2.0,0.0,-2.0
2584,2025-11-12,04:25:00,SHORT,0,-7.75,0.0,-7.75
2585,2025-11-12,04:46:00,SHORT,0,-5.0,0.0,-5.0
2586,2025-11-12,05:23:00,SHORT,0,18.25,0.0,18.25
2587,2025-11-12,05:58:00,SHORT,0,18.75,0.0,18.75
2588,2025-11-12,06:16:00,SHORT,0,-1.75,0.0,-1.75
2589,2025-11-12,06:56:00,SHORT,0,20.5,0.0,20.5
2590,2025-11-12,07:18:00,SHORT,0,6.75,0.0,6.75
2591,2025-11-12,07:46:00,SHORT,0,15.25,0.0,15.25
2592,2025-11-12,08:13:00,SHORT,0,-2.25,0.0,-2.25
2593,2025-11-12,08:35:00,SHORT,0,10.75,0.0,10.75
2594,2025-11-12,08:56:00,SHORT,0,3.25,0.0,3.25
2595,2025-11-12,09:56:00,SHORT,0,25.5,0.0,25.5
2596,2025-11-12,10:08:00,SHORT,0,1.75,0.0,1.75
2597,2025-11-12,10:15:00,SHORT,0,-2.0,0.0,-2.0
2598,2025-11-12,10:49:00,SHORT,0,-3.5,0.0,-3.5
2599,2025-11-12,10:58:00,SHORT,0,-6.5,0.0,-6.5
2600,2025-11-12,11:05:00,SHORT,0,-2.25,0.0,-2.25
2601,2025-11-12,11:09:00,SHORT,0,-4.75,0.0,-4.75
2602,2025-11-12,11:12:00,SHORT,0,-2.25,0.0,-2.25
2603,2025-11-12,11:51:00,SHORT,0,-6.0,0.0,-6.0
2604,2025-11-12,12:42:00,SHORT,0,35.25,0.0,35.25
2605,2025-11-12,12:59:00,SHORT,0,-7.5,0.0,-7.5
2606,2025-11-12,13:21:00,SHORT,0,16.0,0.0,16.0
2607,2025-11-12,13:46:00,SHORT,0,-3.75,0.0,-3.75
2608,2025-11-12,13:48:00,SHORT,0,0.75,0.0,0.75
2609,2025-11-12,13:58:00,SHORT,0,-1.75,0.0,-1.75
2610,2025-11-12,14:01:00,SHORT,0,-3.75,0.0,-3.75
2611,2025-11-12,14:22:00,SHORT,0,-3.5,0.0,-3.5
2612,2025-11-12,14:27:00,SHORT,0,-7.75,0.0,-7.75
2613,2025-11-12,15:15:00,SHORT,0,-14.0,0.0,-14.0
2614,2025-11-12,15:33:00,SHORT,0,-13.25,0.0,-13.25
2615,2025-11-12,15:36:00,SHORT,0,-23.25,0.0,-23.25
2616,2025-11-12,15:48:00,SHORT,0,-6.0,0.0,-6.0
2617,2025-11-12,16:05:00,SHORT,0,-21.75,0.0,-21.75
2618,2025-11-12,16:20:00,SHORT,0,-15.25,0.0,-15.25
2619,2025-11-12,16:42:00,SHORT,0,20.5,0.0,20.5
2620,2025-11-12,17:00:00,SHORT,0,-26.75,0.0,-26.75
2621,2025-11-12,17:12:00,SHORT,0,-4.5,0.0,-4.5
2622,2025-11-12,17:19:00,SHORT,0,-16.75,0.0,-16.75
2623,2025-11-12,17:50:00,SHORT,0,34.75,0.0,34.75
2624,2025-11-12,18:11:00,SHORT,0,-12.0,0.0,-12.0
2625,2025-11-12,18:24:00,SHORT,0,-2.5,0.0,-2.5
2626,2025-11-12,18:29:00,SHORT,0,-9.75,0.0,-9.75
2627,2025-11-12,18:34:00,SHORT,0,-2.0,0.0,-2.0
2628,2025-11-12,18:36:00,SHORT,0,-3.25,0.0,-3.25
2629,2025-11-12,18:46:00,SHORT,0,-6.75,0.0,-6.75
2630,2025-11-12,18:55:00,SHORT,0,-9.0,0.0,-9.0
2631,2025-11-12,19:00:00,SHORT,0,-5.75,0.0,-5.75
2632,2025-11-12,19:02:00,SHORT,0,-5.5,0.0,-5.5
2633,2025-11-12,19:07:00,SHORT,0,-7.25,0.0,-7.25
2634,2025-11-12,19:12:00,SHORT,0,-6.0,0.0,-6.0
2635,2025-11-12,19:29:00,SHORT,0,-11.25,0.0,-11.25
2636,2025-11-12,19:42:00,SHORT,0,-4.0,0.0,-4.0
2637,2025-11-12,19:51:00,SHORT,0,-14.5,0.0,-14.5
2638,2025-11-12,19:59:00,SHORT,0,-0.25,0.0,-0.25
2639,2025-11-12,20:48:00,SHORT,0,38.5,0.0,38.5
2640,2025-11-12,20:56:00,SHORT,0,-21.75,0.0,-21.75
2641,2025-11-12,21:20:00,SHORT,0,11.0,0.0,11.0
2642,2025-11-12,21:33:00,SHORT,0,-4.5,0.0,-4.5
2643,2025-11-12,21:37:00,SHORT,0,-1.75,0.0,-1.75
2644,2025-11-12,21:50:00,SHORT,0,0.0,0.0,0.0
2645,2025-11-12,23:25:00,SHORT,0,-16.75,0.0,-16.75
2646,2025-11-12,23:34:00,SHORT,0,-14.25,0.0,-14.25
2647,2025-11-13,00:26:00,SHORT,0,52.0,0.0,52.0
2648,2025-11-13,00:28:00,SHORT,0,-5.75,0.0,-5.75
2649,2025-11-13,00:47:00,SHORT,0,-5.0,0.0,-5.0
2650,2025-11-13,00:58:00,SHORT,0,-10.25,0.0,-10.25
2651,2025-11-13,01:02:00,SHORT,0,-4.25,0.0,-4.25
2652,2025-11-13,01:26:00,SHORT,0,100.75,0.0,100.75
2653,2025-11-13,01:34:00,SHORT,0,-4.75,0.0,-4.75
2654,2025-11-13,01:50:00,SHORT,0,-2.75,0.0,-2.75
2655,2025-11-13,02:04:00,SHORT,0,-5.0,0.0,-5.0
2656,2025-11-13,02:22:00,SHORT,0,-7.25,0.0,-7.25
2657,2025-11-13,02:29:00,SHORT,0,0.0,0.0,0.0
2658,2025-11-13,02:31:00,SHORT,0,-1.0,0.0,-1.0
2659,2025-11-13,02:53:00,SHORT,0,-6.0,0.0,-6.0
2660,2025-11-13,02:57:00,SHORT,0,-0.75,0.0,-0.75
2661,2025-11-13,03:45:00,SHORT,0,31.5,0.0,31.5
2662,2025-11-13,04:10:00,SHORT,0,-2.5,0.0,-2.5
2663,2025-11-13,04:18:00,SHORT,0,-4.0,0.0,-4.0
2664,2025-11-13,04:31:00,SHORT,0,-2.75,0.0,-2.75
2665,2025-11-13,04:37:00,SHORT,0,-3.5,0.0,-3.5
2666,2025-11-13,05:03:00,SHORT,0,13.0,0.0,13.0
2667,2025-11-13,05:06:00,SHORT,0,-1.25,0.0,-1.25
2668,2025-11-13,05:30:00,SHORT,0,7.0,0.0,7.0
2669,2025-11-13,05:36:00,SHORT,0,-1.5,0.0,-1.5
2670,2025-11-13,05:44:00,SHORT,0,-5.25,0.0,-5.25
2671,2025-11-13,05:48:00,SHORT,0,-1.0,0.0,-1.0
2672,2025-11-13,06:08:00,SHORT,0,-5.0,0.0,-5.0
2673,2025-11-13,06:16:00,SHORT,0,-1.25,0.0,-1.25
2674,2025-11-13,06:21:00,SHORT,0,-12.5,0.0,-12.5
2675,2025-11-13,06:27:00,SHORT,0,-1.0,0.0,-1.0
2676,2025-11-13,06:49:00,SHORT,0,5.5,0.0,5.5
2677,2025-11-13,06:59:00,SHORT,0,-2.5,0.0,-2.5
2678,2025-11-13,07:21:00,SHORT,0,-2.5,0.0,-2.5
2679,2025-11-13,07:35:00,SHORT,0,0.75,0.0,0.75
2680,2025-11-13,07:38:00,SHORT,0,-7.5,0.0,-7.5
2681,2025-11-13,08:10:00,SHORT,0,-2.75,0.0,-2.75
2682,2025-11-13,08:31:00,SHORT,0,-2.75,0.0,-2.75
2683,2025-11-13,08:35:00,SHORT,0,-5.75,0.0,-5.75
2684,2025-11-13,08:37:00,SHORT,0,-4.0,0.0,-4.0
2685,2025-11-13,08:48:00,SHORT,0,-2.5,0.0,-2.5
2686,2025-11-13,09:01:00,SHORT,0,4.75,0.0,4.75
2687,2025-11-13,09:03:00,SHORT,0,-0.75,0.0,-0.75
2688,2025-11-13,10:01:00,SHORT,0,0.0,0.0,0.0
2689,2025-11-13,10:05:00,SHORT,0,-1.75,0.0,-1.75
2690,2025-11-13,10:45:00,SHORT,0,36.25,0.0,36.25
2691,2025-11-13,11:05:00,SHORT,0,-8.5,0.0,-8.5
2692,2025-11-13,11:19:00,SHORT,0,4.0,0.0,4.0
2693,2025-11-13,11:48:00,SHORT,0,-9.75,0.0,-9.75
2694,2025-11-13,11:58:00,SHORT,0,-12.0,0.0,-12.0
2695,2025-11-13,12:02:00,SHORT,0,-7.25,0.0,-7.25
2696,2025-11-13,12:20:00,SHORT,0,-4.25,0.0,-4.25
2697,2025-11-13,12:26:00,SHORT,0,-6.0,0.0,-6.0
2698,2025-11-13,12:53:00,SHORT,0,19.0,0.0,19.0
2699,2025-11-13,13:20:00,SHORT,0,-12.75,0.0,-12.75
2700,2025-11-13,13:57:00,SHORT,0,-12.5,0.0,-12.5
2701,2025-11-13,14:24:00,SHORT,0,-3.25,0.0,-3.25
2702,2025-11-13,14:29:00,SHORT,0,-13.75,0.0,-13.75
2703,2025-11-13,14:32:00,SHORT,0,-18.75,0.0,-18.75
2704,2025-11-13,15:04:00,SHORT,0,-23.5,0.0,-23.5
2705,2025-11-13,15:06:00,SHORT,0,-24.25,0.0,-24.25
2706,2025-11-13,15:23:00,SHORT,0,35.75,0.0,35.75
2707,2025-11-13,16:05:00,SHORT,0,-27.75,0.0,-27.75
2708,2025-11-13,16:12:00,SHORT,0,-23.75,0.0,-23.75
2709,2025-11-13,16:18:00,SHORT,0,-13.25,0.0,-13.25
2710,2025-11-13,16:26:00,SHORT,0,-30.0,0.0,-30.0
2711,2025-11-13,16:38:00,SHORT,0,-24.75,0.0,-24.75
2712,2025-11-13,16:52:00,SHORT,0,-20.75,0.0,-20.75
2713,2025-11-13,16:54:00,SHORT,0,-23.25,0.0,-23.25
2714,2025-11-13,17:04:00,SHORT,0,-3.5,0.0,-3.5
2715,2025-11-13,17:11:00,SHORT,0,-32.75,0.0,-32.75
2716,2025-11-13,17:21:00,SHORT,0,-2.75,0.0,-2.75
2717,2025-11-13,17:23:00,SHORT,0,-6.5,0.0,-6.5
2718,2025-11-13,17:37:00,SHORT,0,6.0,0.0,6.0
2719,2025-11-13,17:42:00,SHORT,0,-11.25,0.0,-11.25
2720,2025-11-13,18:10:00,SHORT,0,-19.25,0.0,-19.25
2721,2025-11-13,18:15:00,SHORT,0,-18.0,0.0,-18.0
2722,2025-11-13,18:18:00,SHORT,0,-26.75,0.0,-26.75
2723,2025-11-13,18:48:00,SHORT,0,-20.25,0.0,-20.25
2724,2025-11-13,19:03:00,SHORT,0,-9.5,0.0,-9.5
2725,2025-11-13,19:21:00,SHORT,0,-16.25,0.0,-16.25
2726,2025-11-13,19:40:00,SHORT,0,41.25,0.0,41.25
2727,2025-11-13,19:42:00,SHORT,0,-26.5,0.0,-26.5
2728,2025-11-13,20:04:00,SHORT,0,-17.25,0.0,-17.25
2729,2025-11-13,20:06:00,SHORT,0,-17.25,0.0,-17.25
2730,2025-11-13,20:12:00,SHORT,0,-19.25,0.0,-19.25
2731,2025-11-13,20:19:00,SHORT,0,-24.5,0.0,-24.5
2732,2025-11-13,20:51:00,SHORT,0,27.5,0.0,27.5
2733,2025-11-13,20:54:00,SHORT,0,-16.5,0.0,-16.5
2734,2025-11-13,21:24:00,SHORT,0,16.5,0.0,16.5
2735,2025-11-13,23:15:00,SHORT,0,-2.0,0.0,-2.0
2736,2025-11-13,23:22:00,SHORT,0,-1.0,0.0,-1.0
2737,2025-11-13,23:24:00,SHORT,0,-9.25,0.0,-9.25
2738,2025-11-13,23:38:00,SHORT,0,-7.25,0.0,-7.25
2739,2025-11-14,00:08:00,SHORT,0,-16.5,0.0,-16.5
2740,2025-11-14,00:33:00,SHORT,0,15.0,0.0,15.0
2741,2025-11-14,00:39:00,SHORT,0,-3.0,0.0,-3.0
2742,2025-11-14,00:48:00,SHORT,0,-3.0,0.0,-3.0
2743,2025-11-14,01:24:00,SHORT,0,1.0,0.0,1.0
2744,2025-11-14,01:43:00,SHORT,0,-6.25,0.0,-6.25
2745,2025-11-14,01:46:00,SHORT,0,-0.75,0.0,-0.75
2746,2025-11-14,01:55:00,SHORT,0,-6.75,0.0,-6.75
2747,2025-11-14,02:00:00,SHORT,0,-6.0,0.0,-6.0
2748,2025-11-14,02:11:00,SHORT,0,-5.25,0.0,-5.25
2749,2025-11-14,02:20:00,SHORT,0,0.0,0.0,0.0
2750,2025-11-14,02:31:00,SHORT,0,3.0,0.0,3.0
2751,2025-11-14,02:36:00,SHORT,0,-6.75,0.0,-6.75
2752,2025-11-14,02:38:00,SHORT,0,-5.5,0.0,-5.5
2753,2025-11-14,02:46:00,SHORT,0,-0.25,0.0,-0.25
2754,2025-11-14,02:48:00,SHORT,0,-6.5,0.0,-6.5
2755,2025-11-14,02:51:00,SHORT,0,0.0,0.0,0.0
2756,2025-11-14,02:55:00,SHORT,0,-8.0,0.0,-8.0
2757,2025-11-14,02:57:00,SHORT,0,-8.25,0.0,-8.25
2758,2025-11-14,03:03:00,SHORT,0,-10.5,0.0,-10.5
2759,2025-11-14,03:22:00,SHORT,0,-9.5,0.0,-9.5
2760,2025-11-14,03:30:00,SHORT,0,-0.25,0.0,-0.25
2761,2025-11-14,04:15:00,SHORT,0,-3.5,0.0,-3.5
2762,2025-11-14,04:40:00,SHORT,0,-3.5,0.0,-3.5
2763,2025-11-14,04:49:00,SHORT,0,-3.0,0.0,-3.0
2764,2025-11-14,05:59:00,SHORT,0,63.25,0.0,63.25
2765,2025-11-14,06:02:00,SHORT,0,-5.25,0.0,-5.25
2766,2025-11-14,06:47:00,SHORT,0,-7.75,0.0,-7.75
2767,2025-11-14,07:04:00,SHORT,0,6.0,0.0,6.0
2768,2025-11-14,07:43:00,SHORT,0,0.75,0.0,0.75
2769,2025-11-14,08:00:00,SHORT,0,-0.5,0.0,-0.5
2770,2025-11-14,08:02:00,SHORT,0,-10.5,0.0,-10.5
2771,2025-11-14,08:04:00,SHORT,0,-12.25,0.0,-12.25
2772,2025-11-14,08:07:00,SHORT,0,-16.0,0.0,-16.0
2773,2025-11-14,08:31:00,SHORT,0,-14.0,0.0,-14.0
2774,2025-11-14,08:42:00,SHORT,0,-23.25,0.0,-23.25
2775,2025-11-14,09:15:00,SHORT,0,57.0,0.0,57.0
2776,2025-11-14,09:56:00,SHORT,0,-6.25,0.0,-6.25
2777,2025-11-14,10:06:00,SHORT,0,-8.0,0.0,-8.0
2778,2025-11-14,10:20:00,SHORT,0,10.25,0.0,10.25
2779,2025-11-14,10:22:00,SHORT,0,-4.0,0.0,-4.0
2780,2025-11-14,10:24:00,SHORT,0,-2.0,0.0,-2.0
2781,2025-11-14,10:42:00,SHORT,0,-2.75,0.0,-2.75
2782,2025-11-14,10:47:00,SHORT,0,-4.5,0.0,-4.5
2783,2025-11-14,11:37:00,SHORT,0,-10.0,0.0,-10.0
2784,2025-11-14,12:03:00,SHORT,0,-14.0,0.0,-14.0
2785,2025-11-14,12:32:00,SHORT,0,-13.25,0.0,-13.25
2786,2025-11-14,13:13:00,SHORT,0,8.5,0.0,8.5
2787,2025-11-14,13:17:00,SHORT,0,-18.0,0.0,-18.0
2788,2025-11-14,13:35:00,SHORT,0,-21.25,0.0,-21.25
2789,2025-11-14,14:12:00,SHORT,0,25.25,0.0,25.25
2790,2025-11-14,14:16:00,SHORT,0,-8.75,0.0,-8.75
2791,2025-11-14,14:27:00,SHORT,0,-6.0,0.0,-6.0
2792,2025-11-14,15:06:00,SHORT,0,136.25,0.0,136.25
2793,2025-11-14,15:09:00,SHORT,0,1.25,0.0,1.25
2794,2025-11-14,15:13:00,SHORT,0,-32.5,0.0,-32.5
2795,2025-11-14,15:26:00,SHORT,0,-1.0,0.0,-1.0
2796,2025-11-14,15:58:00,SHORT,0,148.25,0.0,148.25
2797,2025-11-14,16:03:00,SHORT,0,6.5,0.0,6.5
2798,2025-11-14,16:14:00,SHORT,0,-12.25,0.0,-12.25
2799,2025-11-14,16:44:00,SHORT,0,82.25,0.0,82.25
2800,2025-11-14,17:09:00,SHORT,0,-2.25,0.0,-2.25
2801,2025-11-14,17:25:00,SHORT,0,5.75,0.0,5.75
2802,2025-11-14,17:38:00,SHORT,0,-8.0,0.0,-8.0
2803,2025-11-14,17:43:00,SHORT,0,-20.5,0.0,-20.5
2804,2025-11-14,17:48:00,SHORT,0,-21.75,0.0,-21.75
2805,2025-11-14,18:19:00,SHORT,0,-39.75,0.0,-39.75
2806,2025-11-14,18:33:00,SHORT,0,-25.0,0.0,-25.0
2807,2025-11-14,18:38:00,SHORT,0,-37.5,0.0,-37.5
2808,2025-11-14,19:07:00,SHORT,0,-24.5,0.0,-24.5
2809,2025-11-14,19:09:00,SHORT,0,-19.0,0.0,-19.0
2810,2025-11-14,19:50:00,SHORT,0,32.25,0.0,32.25
2811,2025-11-14,19:57:00,SHORT,0,-0.75,0.0,-0.75
2812,2025-11-14,20:08:00,SHORT,0,1.25,0.0,1.25
2813,2025-11-14,20:38:00,SHORT,0,-21.75,0.0,-21.75
2814,2025-11-14,21:02:00,SHORT,0,-13.75,0.0,-13.75
2815,2025-11-14,21:07:00,SHORT,0,-12.0,0.0,-12.0
2816,2025-11-14,21:34:00,SHORT,0,47.75,0.0,47.75
2817,2025-11-14,21:36:00,SHORT,0,-4.0,0.0,-4.0
2818,2025-11-16,23:02:00,SHORT,0,-50.0,0.0,-50.0
2819,2025-11-16,23:54:00,SHORT,0,69.5,0.0,69.5
2820,2025-11-17,00:00:00,SHORT,0,-7.25,0.0,-7.25
2821,2025-11-17,00:08:00,SHORT,0,-15.75,0.0,-15.75
2822,2025-11-17,00:56:00,SHORT,0,88.75,0.0,88.75
2823,2025-11-17,01:00:00,SHORT,0,-3.0,0.0,-3.0
2824,2025-11-17,01:28:00,SHORT,0,9.25,0.0,9.25
2825,2025-11-17,01:31:00,SHORT,0,-4.25,0.0,-4.25
2826,2025-11-17,01:40:00,SHORT,0,-5.5,0.0,-5.5
2827,2025-11-17,02:25:00,SHORT,0,2.0,0.0,2.0
2828,2025-11-17,03:19:00,SHORT,0,30.75,0.0,30.75
2829,2025-11-17,03:47:00,SHORT,0,-6.25,0.0,-6.25
2830,2025-11-17,04:20:00,SHORT,0,15.25,0.0,15.25
2831,2025-11-17,04:33:00,SHORT,0,1.75,0.0,1.75
2832,2025-11-17,04:39:00,SHORT,0,-7.0,0.0,-7.0
2833,2025-11-17,04:45:00,SHORT,0,-2.25,0.0,-2.25
2834,2025-11-17,04:59:00,SHORT,0,0.75,0.0,0.75
2835,2025-11-17,05:06:00,SHORT,0,-5.25,0.0,-5.25
2836,2025-11-17,05:10:00,SHORT,0,-16.0,0.0,-16.0
2837,2025-11-17,05:20:00,SHORT,0,-10.5,0.0,-10.5
2838,2025-11-17,05:32:00,SHORT,0,-6.25,0.0,-6.25
2839,2025-11-17,05:35:00,SHORT,0,-6.0,0.0,-6.0
2840,2025-11-17,05:49:00,SHORT,0,-2.5,0.0,-2.5
2841,2025-11-17,05:52:00,SHORT,0,-3.5,0.0,-3.5
2842,2025-11-17,06:11:00,SHORT,0,-11.5,0.0,-11.5
2843,2025-11-17,06:17:00,SHORT,0,-2.25,0.0,-2.25
2844,2025-11-17,06:34:00,SHORT,0,-2.75,0.0,-2.75
2845,2025-11-17,07:01:00,SHORT,0,-4.0,0.0,-4.0
2846,2025-11-17,07:05:00,SHORT,0,-8.0,0.0,-8.0
2847,2025-11-17,07:39:00,SHORT,0,70.0,0.0,70.0
2848,2025-11-17,07:42:00,SHORT,0,-2.75,0.0,-2.75
2849,2025-11-17,07:48:00,SHORT,0,-3.0,0.0,-3.0
2850,2025-11-17,07:59:00,SHORT,0,-3.75,0.0,-3.75
2851,2025-11-17,08:29:00,SHORT,0,14.5,0.0,14.5
2852,2025-11-17,08:48:00,SHORT,0,4.5,0.0,4.5
2853,2025-11-17,08:50:00,SHORT,0,-6.0,0.0,-6.0
2854,2025-11-17,08:56:00,SHORT,0,-5.5,0.0,-5.5
2855,2025-11-17,09:03:00,SHORT,0,-25.0,0.0,-25.0
2856,2025-11-17,09:34:00,SHORT,0,-2.75,0.0,-2.75
2857,2025-11-17,09:52:00,SHORT,0,-11.0,0.0,-11.0
2858,2025-11-17,10:17:00,SHORT,0,-14.0,0.0,-14.0
2859,2025-11-17,10:40:00,SHORT,0,-6.75,0.0,-6.75
2860,2025-11-17,10:49:00,SHORT,0,-7.0,0.0,-7.0
2861,2025-11-17,11:12:00,SHORT,0,-5.75,0.0,-5.75
2862,2025-11-17,11:31:00,SHORT,0,8.25,0.0,8.25
2863,2025-11-17,11:42:00,SHORT,0,2.25,0.0,2.25
2864,2025-11-17,11:58:00,SHORT,0,-20.0,0.0,-20.0
2865,2025-11-17,12:01:00,SHORT,0,-7.5,0.0,-7.5
2866,2025-11-17,12:24:00,SHORT,0,-12.0,0.0,-12.0
2867,2025-11-17,12:30:00,SHORT,0,-4.75,0.0,-4.75
2868,2025-11-17,12:36:00,SHORT,0,-6.25,0.0,-6.25
2869,2025-11-17,13:05:00,SHORT,0,-22.5,0.0,-22.5
2870,2025-11-17,13:10:00,SHORT,0,-21.0,0.0,-21.0
2871,2025-11-17,13:21:00,SHORT,0,-11.0,0.0,-11.0
2872,2025-11-17,13:23:00,SHORT,0,-17.0,0.0,-17.0
2873,2025-11-17,13:32:00,SHORT,0,-22.0,0.0,-22.0
2874,2025-11-17,14:08:00,SHORT,0,3.5,0.0,3.5
2875,2025-11-17,14:26:00,SHORT,0,-19.25,0.0,-19.25
2876,2025-11-17,14:59:00,SHORT,0,135.5,0.0,135.5
2877,2025-11-17,15:01:00,SHORT,0,-8.5,0.0,-8.5
2878,2025-11-17,15:26:00,SHORT,0,-15.75,0.0,-15.75
2879,2025-11-17,15:34:00,SHORT,0,-17.75,0.0,-17.75
2880,2025-11-17,15:52:00,SHORT,0,-16.5,0.0,-16.5
2881,2025-11-17,15:58:00,SHORT,0,-32.5,0.0,-32.5
2882,2025-11-17,16:27:00,SHORT,0,-3.75,0.0,-3.75
2883,2025-11-17,17:08:00,SHORT,0,152.0,0.0,152.0
2884,2025-11-17,17:12:00,SHORT,0,-12.0,0.0,-12.0
2885,2025-11-17,17:38:00,SHORT,0,-9.0,0.0,-9.0
2886,2025-11-17,18:25:00,SHORT,0,-4.75,0.0,-4.75
2887,2025-11-17,18:29:00,SHORT,0,-5.25,0.0,-5.25
2888,2025-11-17,18:41:00,SHORT,0,-11.25,0.0,-11.25
2889,2025-11-17,18:53:00,SHORT,0,-9.0,0.0,-9.0
